country,location,name,nameWoDiacritics,subdivision,status,function,iata,lat,lon
BR,GRA,Gravata�,Gravatai,RS,AA,--3-----,,-29.933333333333334,-50.983333333333334
BR,GVL,Gravatal,Gravatal,SC,AA,--3-----,,-28.316666666666666,-49.03333333333333
BR,GRS,Groa�ras,Groairas,CE,AA,--3-----,,-3.9,-40.36666666666667
BR,GSS,Grossos,Grossos,RN,AA,--3-----,,-4.966666666666667,-37.15
BR,GRW,Grupiara,Grupiara,MG,AA,--3-----,,-18.483333333333334,-47.71666666666667
BR,GBU,Guabiju,Guabiju,RS,AA,--3-----,,-28.533333333333335,-51.68333333333333
BR,GUB,Guabiruba,Guabiruba,SC,AA,--3-----,,-27.05,-48.983333333333334
BR,GCU,Gua�u�,Guacui,ES,AA,--3-----,,-20.766666666666666,-41.666666666666664
BR,GDP,Guadalupe,Guadalupe,PI,AA,--34----,,-6.783333333333333,-43.56666666666667
BR,GIB,Gua�ba,Guaiba,RS,AA,1-3-----,,-30.1,-51.3
BR,GUC,Guai�ara,Guaicara,SP,AA,--3-----,,-21.616666666666667,-49.78333333333333
BR,GAB,Guaimb�,Guaimbe,SP,AA,--3-----,,-21.9,-49.88333333333333
BR,GIA,Gua�ra,Guaira,PR,AA,1-34-6--,,-24.083333333333332,-54.233333333333334
BR,GIR,Gua�ra,Guaira,SP,AA,--3-----,,-20.316666666666666,-48.3
BR,GAC,Guaira��,Guairaca,PR,AA,--3-----,,-22.933333333333334,-52.68333333333333
BR,GUU,Guai�ba,Guaiuba,CE,AA,--3-----,,-4.033333333333333,-38.63333333333333
BR,GJR,Guajar�,Guajara,AM,AA,1-3-----,,-7.533333333333333,-72.56666666666666
BR,GJM,Guajar�-Mirim,Guajara-Mirim,RO,AA,1-3--6--,,-10.766666666666667,-65.31666666666666
BR,GJU,Guajeru,Guajeru,BA,AA,--3-----,,-14.533333333333333,-41.93333333333333
BR,GUA,Guamar�,Guamare,RN,AA,1-3-----,,-5.1,-36.31666666666667
BR,GUG,Guamiranga,Guamiranga,PR,AA,--3-----,,-25.183333333333334,-50.8
BR,GNM,Guanambi,Guanambi,BA,AA,--34----,,-14.216666666666667,-42.766666666666666
BR,GHE,Guanh�es,Guanhaes,MG,AA,--3-----,,-18.766666666666666,-42.93333333333333
BR,GPE,Guap�,Guape,MG,AA,--3-----,,-20.75,-45.916666666666664
BR,GPC,Guapia�u,Guapiacu,SP,AA,--3-----,,-20.783333333333335,-49.21666666666667
BR,GPI,Guapiara,Guapiara,SP,AA,--3-----,,-24.166666666666668,-48.516666666666666
BR,GPM,Guapimirim,Guapimirim,RJ,AA,--3-----,,-22.516666666666666,-42.96666666666667
BR,GWP,Guapirama,Guapirama,PR,AA,--3-----,,-23.5,-50.03333333333333
BR,GAP,Guap�,Guapo,GO,AA,--3-----,,-16.816666666666666,-49.53333333333333
BR,GUP,Guapor�,Guapore,RS,AA,--3-----,,-28.833333333333332,-51.88333333333333
BR,GWM,Guaporema,Guaporema,PR,AA,--3-----,,-23.333333333333332,-52.766666666666666
BR,GAR,Guar�,Guara,SP,AA,-23-----,,-20.416666666666668,-47.81666666666667
BR,GBA,Guarabira,Guarabira,PB,AA,--3-----,,-6.85,-35.483333333333334
BR,GRI,Guara�a�,Guaracai,SP,AA,--3-----,,-21.016666666666666,-51.2
BR,GAI,Guaraci,Guaraci,SP,AA,--3-----,,-20.483333333333334,-48.93333333333333
BR,GWA,Guaraci,Guaraci,PR,AA,--3-----,,-22.966666666666665,-51.65
BR,GCB,Guaraciaba,Guaraciaba,MG,AA,--3-----,,-20.566666666666666,-43
BR,GCI,Guaraciaba,Guaraciaba,SC,AA,--3-----,,-26.6,-53.516666666666666
BR,GNO,Guaraciaba do Norte,Guaraciaba do Norte,CE,AA,--3-----,,-4.15,-40.75
BR,GWR,Guaraciama,Guaraciama,MG,AA,--3-----,,-17,-43.666666666666664
BR,GRQ,Guara�,Guarai,TO,AA,-23-----,,-8.833333333333334,-48.5
BR,GIT,Guara�ta,Guaraita,GO,AA,--3-----,,-15.616666666666667,-50.016666666666666
BR,GAG,Guaramiranga,Guaramiranga,CE,AA,--3-----,,-4.25,-38.93333333333333
BR,GRM,Guaramirim,Guaramirim,SC,AA,--3-----,,-26.466666666666665,-48.983333333333334
BR,GAA,Guaran�sia,Guaranesia,MG,AA,--3-----,,-21.3,-46.78333333333333
BR,GUN,Guarani,Guarani,MG,AA,--3-----,,-21.35,-43.03333333333333
BR,GDM,Guarani das Miss�es,Guarani das Missoes,RS,AA,--3-----,,-28.133333333333333,-54.55
BR,GGS,Guarani de Goi�s,Guarani de Goias,GO,AA,--3-----,,-13.933333333333334,-46.46666666666667
BR,GIO,Guarani d'Oeste,Guarani d'Oeste,SP,AA,--3-----,,-20.066666666666666,-50.333333333333336
BR,GNU,Guarania�u,Guaraniacu,PR,AA,--3-----,,-25.083333333333332,-52.86666666666667
BR,GAT,Guarant�,Guaranta,SP,AA,--3-----,,-21.883333333333333,-49.583333333333336
BR,GNR,Guarant� do Norte,Guaranta do Norte,MT,AA,--3-----,,-9.95,-54.9
BR,GUI,Guarapari,Guarapari,ES,AA,--34----,,-20.65,-40.483333333333334
BR,GAV,Guarapuava,Guarapuava,PR,AA,-234----,,-25.383333333333333,-51.45
BR,GQE,Guaraque�aba,Guaraquecaba,PR,AA,--3-----,,-25.3,-48.31666666666667
BR,WAA,Guarar�,Guarara,MG,AA,--3-----,,-21.716666666666665,-43.03333333333333
BR,GRE,Guararapes,Guararapes,SP,AA,--3-----,,-21.25,-50.63333333333333
BR,GAM,Guararema,Guararema,SP,AA,--3-----,,-23.4,-46.03333333333333
BR,GGA,Guaratinga,Guaratinga,BA,AA,--3-----,,-16.566666666666666,-39.766666666666666
BR,GTA,Guaratinguet�,Guaratingueta,SP,AA,-234----,,-22.816666666666666,-45.18333333333333
BR,GTB,Guaratuba,Guaratuba,PR,AA,--34----,,-25.866666666666667,-48.56666666666667
BR,GMO,Guarda-Mor,Guarda-Mor,MG,AA,--3-----,,-17.766666666666666,-47.1
BR,GEI,Guare�,Guarei,SP,AA,--3-----,,-23.366666666666667,-48.18333333333333
BR,GRB,Guariba,Guariba,SP,AA,--3-----,,-21.35,-48.233333333333334
BR,GBS,Guaribas,Guaribas,PI,AA,--3-----,,-9.383333333333333,-43.68333333333333
BR,GAN,Guarinos,Guarinos,GO,AA,--3-----,,-14.733333333333333,-49.7
BR,GUJ,Guaruj�,Guaruja,SP,AA,123--6--,,-23.983333333333334,-46.233333333333334
BR,GDS,Guaruj� do Sul,Guaruja do Sul,SC,AC,--3-----,,-26.383333333333333,-53.516666666666666
BR,GUS,Guarulhos,Guarulhos,SP,AA,--3--6--,,-23.466666666666665,-46.516666666666666
BR,GRU,Guarulhos Apt / S�o Paulo,Guarulhos Apt / Sao Paulo,SP,AA,---4----,,-23.433333333333334,-46.46666666666667
BR,GUT,Guatamb�,Guatambu,SC,AA,--3-----,,-27.133333333333333,-52.78333333333333
BR,GTR,Guatapar�,Guatapara,SP,AA,--3-----,,-21.483333333333334,-48.03333333333333
BR,GXP,Guaxup�,Guaxupe,MG,AA,--34-6--,,-21.3,-46.7
BR,GLL,Guia Lopes da Laguna,Guia Lopes da Laguna,MS,AA,--3-----,,-21.45,-56.1
BR,GUL,Guidoval,Guidoval,MG,AA,--3-----,,-21.133333333333333,-42.8
BR,GMS,Guimar�es,Guimaraes,MA,AA,--3-----,,-2.1333333333333333,-44.583333333333336
BR,GII,Guimar�nia,Guimarania,MG,AA,--3-----,,-18.833333333333332,-46.78333333333333
BR,GTI,Guiratinga,Guiratinga,MT,AA,--3-----,,-16.333333333333332,-53.75
BR,GIM,Guiricema,Guiricema,MG,AA,--3-----,,-21,-42.71666666666667
BR,GRT,Gurinhat�,Gurinhata,MG,AA,--3-----,,-19.2,-49.78333333333333
BR,GUM,Gurinh�m,Gurinhem,PB,AA,--3-----,,-7.116666666666666,-35.416666666666664
BR,GUO,Gurj�o,Gurjao,PB,AA,--3-----,,-7.233333333333333,-36.483333333333334
BR,GRP,Gurup�,Gurupa,PA,AA,1-3-----,,-1.4,-51.63333333333333
BR,GUR,Gurupi,Gurupi,TO,AA,-234----,,-11.716666666666667,-49.06666666666667
BR,GZO,Guzol�ndia,Guzolandia,SP,AA,--3-----,,-20.65,-50.65
BR,HAA,Harmonia,Harmonia,RS,AA,--3-----,,-29.533333333333335,-51.4
BR,HEI,Heitora�,Heitorai,GO,AA,--3-----,,-15.716666666666667,-49.81666666666667
BR,HEA,Heliodora,Heliodora,MG,AA,--3-----,,-22.05,-45.53333333333333
BR,HES,Heli�polis,Heliopolis,BA,AA,--3-----,,-10.666666666666666,-38.266666666666666
BR,HLA,Hercul�ndia,Herculandia,SP,AA,--3-----,,-22,-50.38333333333333
BR,HEL,Herval,Herval,RS,AA,--3-----,,-32.016666666666666,-53.38333333333333
BR,HDT,Herval d'Oeste,Herval d'Oeste,SC,AA,--3-----,,-27.166666666666668,-51.483333333333334
BR,HRS,Herveiras,Herveiras,RS,AA,--3-----,,-29.45,-52.65
BR,HIA,Hidrol�ndia,Hidrolandia,CE,AA,--3-----,,-4.4,-40.4
BR,HLI,Hidrol�ndia,Hidrolandia,GO,AA,--3-----,,-16.95,-49.21666666666667
BR,HDA,Hidrolina,Hidrolina,GO,AA,--3-----,,-14.716666666666667,-49.45
BR,HLR,Holambra,Holambra,SP,AA,--3-----,,-22.633333333333333,-47.05
BR,HNS,Hon�rio Serpa,Honorio Serpa,PR,AA,--3-----,,-26.133333333333333,-52.36666666666667
BR,HZO,Horizonte,Horizonte,CE,AA,--3-----,,-4.083333333333333,-38.483333333333334
BR,HRZ,Horizontina,Horizontina,RS,AA,--34----,,-27.616666666666667,-54.3
BR,HTL,Hortol�ndia,Hortolandia,SP,AA,--3-----,,-22.85,-47.21666666666667
BR,HNO,Hugo Napole�o,Hugo Napoleao,PI,AA,--3-----,,-5.983333333333333,-42.55
BR,HNA,Hulha Negra,Hulha Negra,RS,AA,--3-----,,-31.4,-53.86666666666667
BR,HMA,Humait�,Humaita,AM,AA,1-34----,,-7.5,-63.016666666666666
BR,HUA,Humait�,Humaita,RS,AA,--3-----,,-27.55,-53.96666666666667
BR,HDC,Humberto de Campos,Humberto de Campos,MA,AA,--3-----,,-2.5833333333333335,-43.45
BR,YGA,Iacanga,Iacanga,SP,AA,--3-----,,-21.883333333333333,-49.016666666666666
BR,ICA,Iaciara,Iaciara,GO,AA,--3-----,,-14.1,-46.61666666666667
BR,ICI,Iacri,Iacri,SP,AA,--3-----,,-21.85,-50.68333333333333
BR,ICW,Ia�u,Iacu,BA,AA,--3-----,,-12.766666666666667,-40.2
BR,IAW,Iapu,Iapu,MG,AA,--3-----,,-19.433333333333334,-42.2
BR,IAS,Iaras,Iaras,SP,AA,--3-----,,-22.866666666666667,-49.15
BR,ITY,Iati,Iati,PE,AA,--3-----,,-9.033333333333333,-36.833333333333336
BR,IBI,Ibaiti,Ibaiti,PR,AA,--34----,,-23.833333333333332,-50.18333333333333
BR,YBX,Ibarama,Ibarama,RS,AA,--3-----,,-29.416666666666668,-53.11666666666667
BR,YMA,Ibaretama,Ibaretama,CE,AA,--3-----,,-4.816666666666666,-38.81666666666667
BR,YBE,Ibat�,Ibate,SP,AA,--3-----,,-21.95,-48
BR,IEG,Ibateguara,Ibateguara,AL,AA,--3-----,,-8.966666666666667,-35.916666666666664
BR,YBB,Ibatiba,Ibatiba,ES,AA,--3-----,,-20.233333333333334,-41.5
BR,IBM,Ibema,Ibema,PR,AA,--3-----,,-25.1,-53.016666666666666
BR,IIO,Ibertioga,Ibertioga,MG,AA,--3-----,,-21.416666666666668,-43.96666666666667
BR,BIA,Ibi�,Ibia,MG,AA,--3-----,,-19.466666666666665,-46.53333333333333
BR,IBX,Ibia��,Ibiaca,RS,AA,--3-----,,-28.033333333333335,-51.85
BR,IBY,Ibia�,Ibiai,MG,AA,--3-----,,-16.85,-44.9
BR,YAM,Ibiam,Ibiam,SC,AA,--3-----,,-27.166666666666668,-51.233333333333334
BR,IBP,Ibiapina,Ibiapina,CE,AA,--3-----,,-3.9333333333333336,-40.88333333333333
BR,YIA,Ibiara,Ibiara,PB,AA,--3-----,,-7.483333333333333,-38.4
BR,ISE,Ibiassuc�,Ibiassuce,BA,AA,--3-----,,-14.266666666666667,-42.25
BR,IRI,Ibicara�,Ibicarai,BA,AA,--3-----,,-14.85,-39.583333333333336
BR,YRE,Ibicar�,Ibicare,SC,AA,--3-----,,-27.083333333333332,-51.36666666666667
BR,IBO,Ibicoara,Ibicoara,BA,AA,--3-----,,-13.416666666666666,-41.266666666666666
BR,IBC,Ibicu�,Ibicui,BA,AA,--3-----,,-14.833333333333334,-39.983333333333334
BR,ICG,Ibicuitinga,Ibicuitinga,CE,AA,--3-----,,-4.966666666666667,-38.63333333333333
BR,IMR,Ibimirim,Ibimirim,PE,AA,--3-----,,-8.533333333333333,-37.68333333333333
BR,IIE,Ibipeba,Ibipeba,BA,AA,--3-----,,-11.633333333333333,-42
BR,IPT,Ibipitanga,Ibipitanga,BA,AA,--3-----,,-12.866666666666667,-42.483333333333334
BR,IPA,Ibipor�,Ibipora,PR,AA,--3-----,,-23.266666666666666,-51.05
BR,IQE,Ibiquera,Ibiquera,BA,AA,--3-----,,-12.633333333333333,-40.93333333333333
BR,IBR,Ibir�,Ibira,SP,AA,--3-----,,-21.066666666666666,-49.233333333333334
BR,YBC,Ibiracatu,Ibiracatu,MG,AA,--3-----,,-15.65,-44.166666666666664
BR,YBI,Ibiraci,Ibiraci,MG,AA,--3-----,,-20.466666666666665,-47.11666666666667
BR,ICU,Ibira�u,Ibiracu,ES,AA,--3-----,,-19.816666666666666,-40.36666666666667
BR,IBS,Ibiraiaras,Ibiraiaras,RS,AA,--3-----,,-28.366666666666667,-51.63333333333333
BR,IBJ,Ibirajuba,Ibirajuba,PE,AA,--3-----,,-8.566666666666666,-36.166666666666664
BR,IMA,Ibirama,Ibirama,SC,AA,--3-----,,-27.05,-49.516666666666666
BR,IBG,Ibirapitanga,Ibirapitanga,BA,AA,--3-----,,-14.15,-39.36666666666667
BR,YBU,Ibirapu�,Ibirapua,BA,AA,--3-----,,-17.683333333333334,-40.1
BR,YIT,Ibirapuit�,Ibirapuita,RS,AA,--3-----,,-28.6,-52.516666666666666
BR,IRM,Ibirarema,Ibirarema,SP,AA,--3-----,,-22.8,-50.06666666666667
BR,YRT,Ibirataia,Ibirataia,BA,AA,--3-----,,-14.066666666666666,-39.63333333333333
BR,IRT,Ibirit�,Ibirite,MG,AA,--3-----,,-20.016666666666666,-44.05
BR,IRU,Ibirub�,Ibiruba,RS,AA,--34----,,-28.616666666666667,-53.083333333333336
BR,YBR,Ibitiara,Ibitiara,BA,AA,--3-----,,-12.633333333333333,-42.2
BR,ING,Ibitinga,Ibitinga,SP,AA,--34----,,-21.75,-48.81666666666667
BR,YBM,Ibitirama,Ibitirama,ES,AA,--3-----,,-20.533333333333335,-41.65
BR,YBT,Ibitit�,Ibitita,BA,AA,--3-----,,-11.55,-41.96666666666667
BR,IDE,Ibiti�ra de Minas,Ibitiura de Minas,MG,AA,--3-----,,-22.05,-46.43333333333333
BR,YUN,Ibituruna,Ibituruna,MG,AA,--3-----,,-21.133333333333333,-44.733333333333334
BR,IBU,Ibi�na,Ibiuna,SP,AA,--3-----,,-23.65,-47.21666666666667
BR,IBT,Ibotirama,Ibotirama,BA,AA,1-34----,,-12.183333333333334,-43.21666666666667
BR,ICP,Icapu�,Icapui,CE,AC,--3-----,,-4.7,-37.35
BR,ICR,I�ara,Icara,SC,AA,--3-----,,-28.7,-49.3
BR,IMS,Icara� de Minas,Icarai de Minas,MG,AA,--3-----,,-16.2,-44.9
BR,YCM,Icara�ma,Icaraima,PR,AA,--3-----,,-23.383333333333333,-53.61666666666667
BR,ICT,Icatu,Icatu,MA,AA,--3-----,,-2.7666666666666666,-44.05
BR,ICM,Ic�m,Icem,SP,AA,--3-----,,-20.333333333333332,-49.18333333333333
BR,IHW,Ichu,Ichu,BA,AA,--3-----,,-11.75,-39.18333333333333
BR,ICO,Ic�,Ico,CE,AA,--3-----,,-6.4,-38.85
BR,ICN,Iconha,Iconha,ES,AA,--3-----,,-20.783333333333335,-40.8
BR,IMH,Ielmo Marinho,Ielmo Marinho,RN,AA,--3-----,,-5.8,-35.55
BR,IEP,Iep�,Iepe,SP,AA,--3-----,,-22.65,-51.06666666666667
BR,YGI,Igaci,Igaci,AL,AA,--3-----,,-9.533333333333333,-36.61666666666667
BR,IGO,Igapor�,Igapora,BA,AA,--3-----,,-13.766666666666667,-42.71666666666667
BR,IDT,Igara�u do Tiet�,Igaracu do Tiete,SP,AA,--3-----,,-22.5,-48.55
BR,IAY,Igaracy,Igaracy,PB,AA,--3-----,,-7.166666666666667,-38.13333333333333
BR,IGV,Igarapava,Igarapava,SP,AA,--3-----,,-20.033333333333335,-47.75
BR,IGE,Igarap�,Igarape,MG,AA,--3-----,,-20.066666666666666,-44.3
BR,IMO,Igarap� do Meio,Igarape do Meio,MA,AA,--3-----,,-3.6333333333333333,-45.166666666666664
BR,IGG,Igarap� Grande,Igarape Grande,MA,AA,--3-----,,-4.65,-44.86666666666667
BR,IAC,Igarap�-A�u,Igarape-Acu,PA,AA,--3-----,,-1.1166666666666667,-47.61666666666667
BR,IEI,Igarap�-Miri,Igarape-Miri,PA,AA,--3-----,,-1.9666666666666668,-48.95
BR,IGA,Igarassu,Igarassu,PE,AA,--3-----,,-7.816666666666666,-34.9
BR,YGT,Igarat�,Igarata,SP,AA,--3-----,,-23.2,-46.15
BR,IGT,Igaratinga,Igaratinga,MG,AA,--3-----,,-19.95,-44.7
BR,IGN,Igrapi�na,Igrapiuna,BA,AA,--3-----,,-13.816666666666666,-39.13333333333333
BR,INV,Igreja Nova,Igreja Nova,AL,AA,--3-----,,-10.116666666666667,-36.65
BR,IGJ,Igrejinha,Igrejinha,RS,AA,--3-----,,-29.566666666666666,-50.78333333333333
BR,IGD,Iguaba Grande,Iguaba Grande,RJ,AA,--3-----,,-22.833333333333332,-42.21666666666667
BR,IGY,Igua�,Iguai,BA,AA,--3-----,,-14.75,-40.083333333333336
BR,IGP,Iguape,Iguape,SP,AA,--3-----,,-24.7,-47.55
BR,IWU,Iguara�u,Iguaracu,PR,AA,--3-----,,-23.183333333333334,-51.81666666666667
BR,IUY,Iguaracy,Iguaracy,PE,AA,--3-----,,-7.833333333333333,-37.516666666666666
BR,ITM,Iguatama,Iguatama,MG,AA,-23-----,,-20.166666666666668,-45.7
BR,IGM,Iguatemi,Iguatemi,MS,AA,--3-----,,-23.65,-54.55
BR,IUU,Iguatu,Iguatu,CE,AA,--34----,,-6.35,-39.28333333333333
BR,UAT,Iguatu,Iguatu,PR,AA,--3-----,,-24.7,-53.083333333333336
BR,IJA,Ijaci,Ijaci,MG,AA,--3-----,,-21.166666666666668,-44.916666666666664
BR,IJU,Iju�,Ijui,RS,AA,-234----,,-28.383333333333333,-53.916666666666664
BR,ICD,Ilha Comprida,Ilha Comprida,SP,AA,--3-----,,-24.733333333333334,-47.55
BR,IDF,Ilha das Flores,Ilha das Flores,SE,AA,--3-----,,-10.433333333333334,-36.53333333333333
BR,IDI,Ilha de Itamarac�,Ilha de Itamaraca,PE,AA,--3-----,,-7.733333333333333,-34.81666666666667
BR,ILG,Ilha Grande,Ilha Grande,PI,AA,--3-----,,-2.85,-41.81666666666667
BR,ISA,Ilha Solteira,Ilha Solteira,SP,AA,1-3-----,,-20.416666666666668,-51.333333333333336
BR,IBE,Ilhabela,Ilhabela,SP,AA,1-3-----,,-23.783333333333335,-45.35
BR,IOS,Ilh�us,Ilheus,BA,AA,1-34----,,-14.783333333333333,-39.03333333333333
BR,ILH,Ilhota,Ilhota,SC,AA,--3-----,,-26.9,-48.81666666666667
BR,ILE,Ilic�nea,Ilicinea,MG,AA,--3-----,,-20.933333333333334,-45.81666666666667
BR,ILL,Il�polis,Ilopolis,RS,AA,--3-----,,-28.916666666666668,-52.11666666666667
BR,IMD,Imaculada,Imaculada,PB,AA,--3-----,,-7.383333333333334,-37.5
BR,YUI,Imaru�,Imarui,SC,AA,--3-----,,-28.333333333333332,-48.8
BR,IMU,Imba�,Imbau,PR,AA,--3-----,,-24.433333333333334,-50.733333333333334
BR,IMB,Imb�,Imbe,RS,AA,--3-----,,-29.966666666666665,-50.11666666666667
BR,IES,Imb� de Minas,Imbe de Minas,MG,AA,--3-----,,-19.583333333333332,-41.95
BR,IBB,Imbituba,Imbituba,SC,AA,123-----,,-28.233333333333334,-48.666666666666664
BR,IBV,Imbituva,Imbituva,PR,AA,--3-----,,-25.216666666666665,-50.583333333333336
BR,YMI,Imbuia,Imbuia,SC,AA,--3-----,,-27.483333333333334,-49.416666666666664
BR,IGR,Imigrante,Imigrante,RS,AA,--3-----,,-29.35,-51.766666666666666
BR,IMP,Imperatriz,Imperatriz,MA,AA,1234----,,-5.516666666666667,-47.46666666666667
BR,INS,In�cio Martins,Inacio Martins,PR,AA,--3-----,,-25.566666666666666,-51.06666666666667
BR,IID,Inaciol�ndia,Inaciolandia,GO,AA,--3-----,,-18.483333333333334,-49.983333333333334
BR,INJ,Inaj�,Inaja,PE,AA,--3-----,,-8.9,-37.81666666666667
BR,YNJ,Inaj�,Inaja,PR,AA,--3-----,,-22.733333333333334,-52.2
BR,ICS,Inconfidentes,Inconfidentes,MG,AA,--3-----,,-22.316666666666666,-46.333333333333336
BR,IDR,Indaiabira,Indaiabira,MG,AA,--3-----,,-15.483333333333333,-42.2
BR,IDA,Indaial,Indaial,SC,AA,--3-----,,-26.9,-49.233333333333334
BR,IDU,Indaiatuba,Indaiatuba,SP,AA,--3-----,,-23.066666666666666,-47.2
BR,IDP,Independ�ncia,Independencia,RS,AA,--3-----,,-27.833333333333332,-54.18333333333333
BR,INC,Independ�ncia,Independencia,CE,AA,--3-----,,-5.383333333333334,-40.3
BR,INA,Indiana,Indiana,SP,AA,--3-----,,-22.166666666666668,-51.25
BR,IDS,Indian�polis,Indianopolis,MG,AA,--3-----,,-19.033333333333335,-47.916666666666664
BR,IND,Indian�polis,Indianopolis,PR,AA,--3-----,,-23.466666666666665,-52.7
BR,IDY,Indiapor�,Indiapora,SP,AA,--3-----,,-19.966666666666665,-50.28333333333333
BR,INR,Indiara,Indiara,GO,AA,--3-----,,-17.133333333333333,-49.983333333333334
BR,INO,Indiaroba,Indiaroba,SE,AA,--3-----,,-11.516666666666667,-37.5
BR,IDV,Indiava�,Indiavai,MT,AA,--3-----,,-15.483333333333333,-58.56666666666667
BR,YNG,Ing�,Inga,PB,AA,--3-----,,-7.283333333333333,-35.61666666666667
BR,YNI,Inga�,Ingai,MG,AA,--3-----,,-21.4,-44.916666666666664
BR,IZA,Ingazeira,Ingazeira,PE,AA,--3-----,,-7.666666666666667,-37.45
BR,IHR,Inhacor�,Inhacora,RS,AA,--3-----,,-27.866666666666667,-54
BR,INE,Inhambupe,Inhambupe,BA,AA,--3-----,,-11.783333333333333,-38.35
BR,INP,Inhangapi,Inhangapi,PA,AA,--3-----,,-1.4166666666666667,-47.9
BR,IHI,Inhapi,Inhapi,AL,AA,--3-----,,-9.216666666666667,-37.75
BR,INM,Inhapim,Inhapim,MG,AA,--3-----,,-19.55,-42.11666666666667
BR,IHU,Inha�ma,Inhauma,MG,AA,--3-----,,-19.483333333333334,-44.38333333333333
BR,INU,Inhuma,Inhuma,PI,AA,--3-----,,-6.666666666666667,-41.7
BR,IHS,Inhumas,Inhumas,GO,AA,--3-----,,-16.35,-49.5
BR,INX,Inimutaba,Inimutaba,MG,AA,--3-----,,-18.716666666666665,-44.35
BR,ICE,Inoc�ncia,Inocencia,MS,AA,--3-----,,-19.716666666666665,-51.916666666666664
BR,INL,In�bia Paulista,Inubia Paulista,SP,AA,--3-----,,-21.766666666666666,-50.95
BR,IOM,Iomer�,Iomere,SC,AA,--3-----,,-27,-51.233333333333334
BR,YPB,Ipaba,Ipaba,MG,AA,--3-----,,-19.4,-42.416666666666664
BR,IMI,Ipameri,Ipameri,GO,AA,-23-----,,-17.716666666666665,-48.15
BR,IPM,Ipanema,Ipanema,MG,AA,--3-----,,-19.8,-41.71666666666667
BR,IGC,Ipangua�u,Ipanguacu,RN,AA,--3-----,,-5.483333333333333,-36.85
BR,YPP,Ipaporanga,Ipaporanga,CE,AA,--3-----,,-4.9,-40.75
BR,IPN,Ipatinga,Ipatinga,MG,AA,-23-----,,-19.466666666666665,-42.516666666666666
BR,YMM,Ipaumirim,Ipaumirim,CE,AA,--3-----,,-6.783333333333333,-38.7
BR,ISU,Ipaussu,Ipaussu,SP,AA,--3-----,,-23.05,-49.61666666666667
BR,IPX,Ip�,Ipe,RS,AA,--3-----,,-28.816666666666666,-51.266666666666666
BR,IET,Ipecaet�,Ipecaeta,BA,AA,--3-----,,-12.3,-39.3
BR,IEO,Iper�,Ipero,SP,AA,--3-----,,-23.35,-47.68333333333333
BR,IPE,Ipe�na,Ipeuna,SP,AA,--3-----,,-22.433333333333334,-47.71666666666667
BR,IPQ,Ipia�u,Ipiacu,MG,AA,--3-----,,-18.683333333333334,-49.93333333333333
BR,IPI,Ipia�,Ipiau,BA,AA,--34----,,-14.133333333333333,-39.733333333333334
BR,IGW,Ipigu�,Ipigua,SP,AA,--3-----,,-20.65,-49.38333333333333
BR,YIR,Ipira,Ipira,SC,AA,--3-----,,-27.4,-51.766666666666666
BR,IIR,Ipir�,Ipira,BA,AA,--3-----,,-12.15,-39.733333333333334
BR,YPG,Ipiranga,Ipiranga,PR,AA,--3-----,,-25,-50.56666666666667
BR,IRD,Ipiranga de Goi�s,Ipiranga de Goias,GO,AA,--3-----,,-15.166666666666666,-49.666666666666664
BR,IDN,Ipiranga do Norte,Ipiranga do Norte,MT,AA,--3-----,,-12.233333333333333,-56.15
BR,IOP,Ipiranga do Piau�,Ipiranga do Piaui,PI,AA,--3-----,,-6.816666666666666,-41.733333333333334
BR,IIL,Ipiranga do Sul,Ipiranga do Sul,RS,AA,--3-----,,-27.933333333333334,-52.416666666666664
BR,IXA,Ipixuna,Ipixuna,AM,AA,1-3-----,,-7.05,-71.68333333333334
BR,IXP,Ipixuna do Par�,Ipixuna do Para,PA,AA,--3-----,,-2.55,-47.483333333333334
BR,IPO,Ipojuca,Ipojuca,PE,AA,--3--6--,,-8.383333333333333,-35.05
BR,IPR,Ipor�,Ipora,GO,AA,--3-----,,-16.433333333333334,-51.11666666666667
